1;aut1;bru1;
2;aut1;cug1;
3;aut1;stj1;
4;aut1;tou1;
5;bru1;cug1;
6;bru1;stj1;
7;bru1;tou1;
8;cug1;stj1;
9;cug1;tou1;
10;stj1;tou1;
