1;ast1;auc1;
2;ast1;cug1;
3;ast1;net1;
4;ast1;tou1;
5;auc1;cug1;
6;auc1;net1;
7;auc1;tou1;
8;cug1;net1;
9;cug1;tou1;
10;net1;tou1;
