1;aut3;cug3;
2;aut3;fro1;
3;aut3;lab1;
4;aut3;lav1;
5;cug3;fro1;
6;cug3;lab1;
7;cug3;lav1;
8;fro1;lab1;
9;fro1;lav1;
10;lab1;lav1;
