1;cug1;fro1;
2;cug1;fro2;
3;cug1;mont;
4;cug1;stjo;
5;cug1;toac;
6;cug2;fro1;
7;cug2;fro2;
8;cug2;mont;
9;cug2;stjo;
10;cug2;toac;
11;fro1;mont;
12;fro1;stjo;
13;fro1;toac;
14;fro2;mont;
15;fro2;stjo;
16;fro2;toac;
17;mont;stjo;
18;mont;toac;
19;stjo;toac;
