1;cugn;lard;
2;cugn;lave;
3;cugn;mont;
4;cugn;vil1;
5;cugn;vil2;
6;lard;lave;
7;lard;mont;
8;lard;vil1;
9;lard;vil2;
10;lave;mont;
11;lave;vil1;
12;lave;vil2;
13;mont;vil1;
14;mont;vil2;
15;vil1;vil2;
