580;3;ext1;ext2;roure;
600;3;ext1;ext2;roure;
620;3;ext1;ext2;roure;
640;3;ext1;ext2;roure;
660;3;ext1;ext2;roure;
680;3;ext1;ext2;roure;
700;3;ext1;ext2;roure;
720;3;ext1;ext2;roure;
740;3;ext1;ext2;roure;
760;3;ext1;ext2;roure;
780;3;ext1;ext2;roure;
800;3;ext1;ext2;roure;
820;3;ext1;ext2;roure;
840;3;ext1;ext2;roure;
860;3;ext1;ext2;roure;
880;3;ext1;ext2;roure;
900;3;ext1;ext2;roure;
