1;cug2;lar2;
2;cug2;net2;
3;cug2;otb;
4;cug2;toa2;
5;cug2;vill;
6;lar2;net2;
7;lar2;otb;
8;lar2;toa2;
9;lar2;vill;
10;net2;otb;
11;net2;toa2;
12;net2;vill;
13;otb;toa2;
14;otb;vill;
15;toa2;vill;
