1;cas1;cug1;
2;cas1;cug3;
3;cas1;lab1;
4;cas1;net1;
5;cas1;stj1;
6;cas1;tou1;
7;cas1;vil1;
8;cug1;lab1;
9;cug1;net1;
10;cug1;stj1;
11;cug1;tou1;
12;cug1;vil1;
13;cug3;lab1;
14;cug3;net1;
15;cug3;stj1;
16;cug3;tou1;
17;cug3;vil1;
18;lab1;net1;
19;lab1;stj1;
20;lab1;tou1;
21;lab1;vil1;
22;net1;stj1;
23;net1;tou1;
24;net1;vil1;
25;stj1;tou1;
26;stj1;vil1;
27;tou1;vil1;
