1;cas2;cug2;
2;cas2;lab2;
3;cas2;net2;
4;cas2;stj2;
5;cas2;tou2;
6;cas2;vil2;
7;cas2;vil3;
8;cug2;lab2;
9;cug2;net2;
10;cug2;stj2;
11;cug2;tou2;
12;cug2;vil2;
13;cug2;vil3;
14;lab2;net2;
15;lab2;stj2;
16;lab2;tou2;
17;lab2;vil2;
18;lab2;vil3;
19;net2;stj2;
20;net2;tou2;
21;net2;vil2;
22;net2;vil3;
23;stj2;tou2;
24;stj2;vil2;
25;stj2;vil3;
26;tou2;vil2;
27;tou2;vil3;
